Date,Close,High,Low,Open,Volume,RSI,Stoch,EMA_20,MACD,BB_upper,BB_lower,ATR,OBV,Volume_SMA_20,Log_Returns,Target
2015-03-18,36.6134,36.8977,35.6055,35.6916,44194800,36.2192,52.6463,36.6485,-0.4366,38.7351,35.199,0.6498,-186288100,34456415.0,0.019,0
2015-03-19,36.4325,36.6909,36.3722,36.4066,33879100,36.2192,46.9271,36.6279,-0.4005,38.6814,35.1485,0.6394,-220167200,34770200.0,-0.005,1
2015-03-20,36.9408,37.0269,36.6048,36.6651,71904500,41.9616,70.4969,36.6577,-0.327,38.5913,35.1541,0.6424,-148262700,36879370.0,0.0139,0
2015-03-23,36.9235,37.1561,36.8546,36.9408,26246100,46.2766,85.5506,36.683,-0.2671,38.4471,35.1872,0.6154,-174508800,36565735.0,-0.0005,0
2015-03-24,36.958,37.1906,36.8288,36.8546,25513300,48.535,87.0722,36.7092,-0.2144,38.3033,35.2285,0.6166,-148995500,36577815.0,0.0009,0
2015-03-25,35.7175,36.9838,35.7002,36.9752,43469900,37.9563,33.2031,36.6148,-0.2696,38.1655,35.1484,0.6824,-192465400,37263320.0,-0.0341,0
2015-03-26,35.5021,35.8467,35.2522,35.5107,37495600,40.9449,23.4371,36.5088,-0.327,37.996,35.0723,0.6658,-229961000,37690235.0,-0.006,0
2015-03-27,35.2953,35.6916,35.1747,35.4246,34401400,34.5904,14.0629,36.3932,-0.3847,37.849,34.9712,0.6449,-264362400,37719920.0,-0.0058,0
2015-03-30,35.2867,35.7864,35.2436,35.4073,35049700,39.8867,13.672,36.2878,-0.4262,37.6487,34.92,0.6332,-299412100,37876205.0,-0.0002,0
2015-03-31,35.0283,35.347,34.9249,35.1316,34887200,38.0867,4.5627,36.1679,-0.4745,37.5603,34.7826,0.6307,-334299300,38033135.0,-0.0074,1
2015-04-01,35.0799,35.1144,34.7267,34.9766,36865300,46.7674,14.3356,36.0643,-0.5028,37.4697,34.6717,0.5895,-297434000,38588965.0,0.0015,1
2015-04-02,34.7095,35.0972,34.5631,35.0283,37487500,38.429,5.5738,35.9352,-0.5488,37.3792,34.5192,0.5747,-334921500,39303665.0,-0.0106,1
2015-04-06,35.795,35.9931,34.6147,34.7526,39223700,49.9136,46.8851,35.9219,-0.492,37.3223,34.5063,0.651,-295697800,39452410.0,0.0308,0
2015-04-07,35.7778,36.1051,35.5882,35.8467,28809400,48.5011,46.2294,35.9082,-0.4432,37.1849,34.53,0.6461,-324507200,39287480.0,-0.0005,0
2015-04-08,35.683,35.9156,35.3556,35.7174,24753400,39.1568,42.6227,35.8867,-0.4076,37.1501,34.5122,0.5938,-349260600,38567165.0,-0.0027,0
2015-04-09,35.7347,35.8553,35.5365,35.5365,25723900,41.6153,44.5905,35.8722,-0.3708,37.1196,34.4996,0.5938,-323536700,38242595.0,0.0014,0
2015-04-10,35.9414,36.1396,35.6744,35.8639,28022000,37.0538,52.4591,35.8788,-0.3213,37.1317,34.5478,0.5846,-295514700,36644070.0,0.0058,1
2015-04-13,35.9759,36.2343,35.6571,35.6658,30276700,37.7779,53.7702,35.8881,-0.2762,37.1462,34.5661,0.6043,-265238000,35257520.0,0.001,0
2015-04-14,35.8811,36.2085,35.6571,36.0103,24244400,36.3237,54.448,35.8874,-0.2452,37.1499,34.5702,0.6178,-289482400,34706065.0,-0.0026,0
2015-04-15,36.4067,36.5789,35.907,35.9759,27343600,60.6951,91.453,35.9369,-0.1762,37.1969,34.5714,0.576,-262138800,34489575.0,0.0145,1
2015-04-16,36.3205,36.4756,36.0276,36.1396,22509700,63.2313,87.1796,35.9734,-0.127,37.1542,34.5848,0.5655,-284648500,33405320.0,-0.0024,1
2015-04-17,35.8553,35.9587,35.459,35.8984,42387600,58.3545,64.1023,35.9621,-0.1241,37.0978,34.5835,0.5901,-327036100,33830745.0,-0.0129,1
2015-04-20,36.9666,37.1906,35.907,35.95,46057700,68.8585,91.4754,36.0578,-0.0318,37.1039,34.58,0.6467,-280978400,32538405.0,0.0305,1
2015-04-21,36.734,37.1734,36.6392,37.0441,26013800,69.2606,82.6231,36.1222,0.0223,37.0626,34.6023,0.6547,-306992200,32526790.0,-0.0063,1
2015-04-22,37.0355,37.1561,36.6565,36.7598,25064300,70.9023,94.0984,36.2092,0.0886,37.0818,34.5908,0.6627,-281927900,32504340.0,0.0082,1
2015-04-23,37.3371,37.5697,36.8718,36.9494,46309500,78.5046,92.1283,36.3166,0.1635,37.3297,34.5049,0.6744,-235618400,32646320.0,0.0081,1
2015-04-24,41.2396,41.4722,39.3271,39.3357,130933700,86.6589,96.1972,36.7855,0.5316,38.9566,33.4518,0.8713,-104684700,37318225.0,0.0994,1
2015-04-27,41.3774,41.4636,40.6796,40.6883,59248200,87.1004,98.4508,37.2228,0.825,40.0645,32.9521,0.8904,-45436500,38560565.0,0.0033,1
2015-04-28,42.3509,42.394,41.0932,41.1621,60730800,89.5705,99.3789,37.7112,1.1231,41.2197,32.5033,0.9433,15294300,39844620.0,0.0233,0
2015-04-29,42.2648,42.4802,41.7823,41.9719,47804600,88.5946,96.9325,38.1449,1.337,42.1102,32.3365,0.9704,-32510300,40490490.0,-0.002,0
2015-04-30,41.903,42.6783,41.8685,41.9546,64725500,84.5998,89.2601,38.5028,1.4605,42.7639,32.365,0.995,-97235800,41883500.0,-0.0086,0
2015-05-01,41.9202,42.1097,41.6962,41.8513,38937300,84.569,89.4989,38.8282,1.542,43.2883,32.5617,0.9833,-58298500,41955990.0,0.0004,0
2015-05-04,41.5584,42.1011,41.5067,41.6704,34039500,82.0213,84.4869,39.0883,1.5593,43.7122,32.7141,0.9864,-92338000,41696780.0,-0.0087,0
2015-05-05,41.007,41.4895,40.7572,41.1965,50369200,75.872,76.8498,39.271,1.5112,43.9834,32.9659,0.9938,-142707200,42774770.0,-0.0134,0
2015-05-06,39.8698,41.1535,39.6459,40.9812,52433000,67.8509,61.098,39.328,1.3656,44.0627,33.3053,1.0695,-195140200,44158750.0,-0.0281,1
2015-05-07,40.2317,40.5677,39.7665,39.8612,32971700,72.2417,63.8679,39.4141,1.2648,44.1425,33.6752,1.0652,-162168500,44521140.0,0.009,1
2015-05-08,41.1362,41.3344,40.9381,40.9639,35364900,71.6458,74.4651,39.5781,1.2435,44.2967,34.0405,1.0486,-126803600,44888285.0,0.0222,0
2015-05-11,40.8089,41.2741,40.8089,40.9639,24609400,70.9477,68.9557,39.6953,1.1866,44.3572,34.4633,1.0436,-151413000,44604920.0,-0.008,1
2015-05-12,40.7916,41.0759,39.9904,40.3609,29928300,69.8905,67.5076,39.7997,1.1271,44.346,34.9656,1.0855,-181341300,44889115.0,-0.0004,1
2015-05-13,41.0329,41.6273,40.9812,41.5153,34184600,69.697,50.9,39.9172,1.0869,44.3536,35.4206,1.0953,-147156700,45231165.0,0.0059,0
2015-05-14,41.9719,42.058,41.3774,41.3774,32980900,55.7046,76.7043,40.1129,1.1179,44.3946,35.9447,0.8732,-114175800,45754725.0,0.0226,0
2015-05-15,41.6101,42.1356,41.3947,42.1011,28642700,51.751,64.773,40.2554,1.1006,44.2017,36.7131,0.8701,-142818500,45067480.0,-0.0087,0
2015-05-18,41.3602,41.5411,41.0156,41.3344,24136500,41.6302,56.534,40.3607,1.0546,44.0568,37.2973,0.8196,-166955000,43971420.0,-0.006,0
2015-05-19,41.2562,41.4556,40.9093,41.2388,28574800,41.5048,53.1031,40.4459,0.9982,43.7325,38.0738,0.8088,-195529800,44099470.0,-0.0025,0
2015-05-20,41.2562,41.5597,40.9874,41.0914,25047900,44.1988,64.679,40.5231,0.9427,43.2809,38.9475,0.7919,-195529800,44098650.0,0.0,0
2015-05-21,41.1174,41.2735,40.7619,40.996,22410700,42.9533,59.1064,40.5797,0.8773,42.5445,40.062,0.7989,-217940500,42903710.0,-0.0034,0
2015-05-22,40.6665,41.0567,40.5972,41.0134,25720600,42.2921,40.9964,40.588,0.7802,42.548,40.0011,0.7936,-243661100,37643055.0,-0.011,1
2015-05-26,40.3978,40.6492,40.0509,40.6059,29581900,44.4638,30.2002,40.5699,0.6737,42.5565,39.8947,0.7803,-273243000,36159740.0,-0.0066,0
2015-05-27,41.2822,41.4209,40.4238,40.5972,27335600,63.4515,63.9783,40.6377,0.6532,42.3941,39.9501,0.7457,-245907400,34489980.0,0.0217,0
2015-05-28,41.1435,41.6377,41.0914,41.1868,19283700,59.0695,53.75,40.6859,0.6186,42.2246,40.0075,0.7275,-265191100,33063935.0,-0.0034,0
2015-05-29,40.6319,41.2475,40.3978,41.1261,36519600,44.5576,29.9012,40.6807,0.5437,42.1159,39.9891,0.7094,-301710700,31653640.0,-0.0125,0
2015-06-01,40.9527,41.4209,40.4238,40.8053,28837300,51.5542,44.857,40.7066,0.5043,41.9863,40.022,0.7474,-272873400,31148640.0,0.0079,0
2015-06-02,40.6839,41.0567,40.4238,40.6926,21498300,48.8957,30.3636,40.7045,0.4463,41.9162,40.0046,0.7151,-294371700,30521580.0,-0.0066,0
2015-06-03,40.6232,41.3949,40.5972,41.0741,28002200,45.6402,27.4518,40.6967,0.3909,41.9084,39.974,0.7124,-322373900,29403230.0,-0.0015,0
2015-06-04,40.1983,40.892,40.0596,40.5712,27745500,28.8058,7.0713,40.6493,0.3092,41.857,40.0583,0.6986,-350119400,28168855.0,-0.0105,0
2015-06-05,40.0076,40.3371,39.7474,40.155,25438100,30.0336,13.7615,40.5881,0.2264,41.8885,40.0044,0.6878,-375557500,27792175.0,-0.0048,1
2015-06-08,39.652,40.259,39.6,40.1463,22121600,29.263,2.5532,40.499,0.1306,41.9719,39.7725,0.6924,-397679100,27130010.0,-0.0089,1
2015-06-09,39.5827,39.8341,39.4179,39.6781,24406100,29.5115,7.4219,40.4117,0.0486,42.053,39.5688,0.6831,-422085200,27119845.0,-0.0018,0
2015-06-10,40.4151,40.6058,39.6174,39.7041,28417400,41.446,44.9217,40.412,0.0501,42.0468,39.5374,0.7153,-393667800,27044300.0,0.0208,0
2015-06-11,40.2677,40.6839,39.9989,40.4585,27347800,41.3733,38.282,40.3983,0.039,42.0242,39.4835,0.7277,-421015600,26702460.0,-0.0037,0
2015-06-12,39.8602,40.2937,39.7995,40.0769,23931000,41.7407,19.9224,40.347,-0.0027,41.841,39.4555,0.7259,-444946600,26249965.0,-0.0102,0
2015-06-15,39.4353,39.5827,39.0364,39.4093,33254500,40.4474,15.3333,40.2602,-0.0692,41.7593,39.3198,0.7407,-478201100,26480555.0,-0.0107,1
2015-06-16,39.7388,40.0943,39.2792,39.3226,27070300,32.6848,26.9998,40.2105,-0.0963,41.664,39.2529,0.7259,-451130800,26627245.0,0.0077,0
2015-06-17,39.8602,39.9469,39.3312,39.6521,28704100,35.5469,34.5457,40.1772,-0.1067,41.5609,39.2164,0.7308,-422426700,26633710.0,0.0031,0
2015-06-18,40.5105,40.5798,40.0336,40.0769,32658300,48.6743,61.8183,40.2089,-0.0618,41.4527,39.25,0.7215,-389768400,27014230.0,0.0162,0
2015-06-19,39.9729,40.6059,39.8775,40.5712,63837000,39.783,39.7059,40.1864,-0.0689,41.3457,39.2425,0.7023,-453605400,29085545.0,-0.0134,0
2015-06-22,40.0856,40.5105,40.0249,40.1723,20318100,43.5513,44.4849,40.1768,-0.0646,41.3054,39.2248,0.6955,-433287300,28815420.0,0.0028,0
2015-06-23,39.8081,40.129,39.5567,39.9989,25896500,41.6072,41.5887,40.1417,-0.0826,41.2934,39.1779,0.6794,-459183800,28631150.0,-0.0069,0
2015-06-24,39.574,40.1029,39.496,39.6,34890900,43.3084,32.631,40.0877,-0.1145,41.1247,39.1757,0.6633,-494074700,29008915.0,-0.0059,0
2015-06-25,39.5827,39.9382,39.4526,39.9122,20616000,45.261,33.1573,40.0396,-0.1374,40.9577,39.1866,0.6559,-473458700,29075530.0,0.0002,0
2015-06-26,39.2445,40.1289,39.0451,39.5827,49835300,45.4369,12.6311,39.9638,-0.1808,40.9205,39.0851,0.6862,-523294000,29741315.0,-0.0086,0
2015-06-29,38.4728,39.2185,38.4641,39.0538,34081700,39.2618,0.3906,39.8218,-0.2743,40.9182,38.8394,0.7123,-557375700,30003535.0,-0.0199,0
2015-06-30,38.282,38.7763,38.1,38.7676,35945400,26.4367,7.047,39.6752,-0.3597,40.9503,38.5671,0.6875,-593321100,30725890.0,-0.005,0
2015-07-01,38.5422,39.2185,38.2387,38.5508,28343900,31.4018,17.6473,39.5673,-0.4017,40.891,38.4183,0.7085,-564977200,30742975.0,0.0068,0
2015-07-02,38.4988,38.8023,38.204,38.5682,21752000,34.0771,15.9174,39.4655,-0.4335,40.8801,38.2593,0.716,-586729200,30443300.0,-0.0011,0
2015-07-06,38.4901,38.5682,38.1086,38.1173,23034000,37.7527,15.5706,39.3726,-0.4542,40.8714,38.1162,0.69,-609763200,30323095.0,-0.0002,0
2015-07-07,38.4121,38.5769,37.5624,38.4468,36435800,31.7423,27.9202,39.2812,-0.4714,40.8888,37.9749,0.7042,-646199000,31038805.0,-0.002,0
2015-07-08,38.3601,38.9324,38.178,38.5335,39785900,28.9537,26.2112,39.1934,-0.4837,40.9017,37.8397,0.7141,-685984900,31807795.0,-0.0014,1
2015-07-09,38.6029,39.2098,38.5855,38.8023,32424700,19.7799,34.188,39.1372,-0.4685,40.7646,37.7955,0.7234,-653560200,32008160.0,0.0063,1
2015-07-10,38.6809,39.1405,38.6462,39.0277,25465800,26.0447,37.9413,39.0937,-0.445,40.6317,37.7698,0.7098,-628094400,31914060.0,0.002,1
2015-07-13,39.4873,39.5567,38.9757,39.0017,28178300,41.1766,75.0002,39.1312,-0.3571,40.5863,37.7778,0.7339,-599916100,32126425.0,0.0206,1
2015-07-14,39.5567,39.8515,39.2879,39.4093,22880300,46.049,77.7028,39.1717,-0.2787,40.5981,37.7783,0.7333,-577035800,31607715.0,0.0018,1
2015-07-15,39.6781,39.7908,39.3919,39.6087,26629600,51.6949,82.4323,39.22,-0.2044,40.5903,37.78,0.7184,-550406200,31585680.0,0.0031,1
2015-07-16,40.4584,40.4845,39.8602,39.8948,26271700,61.3996,99.1098,39.3379,-0.0816,40.7037,37.7264,0.7414,-524134500,31464060.0,0.0195,1
2015-07-17,40.4238,40.5625,40.1116,40.3631,29467100,66.6668,95.3757,39.4413,0.0127,40.6839,37.7375,0.6961,-553601600,31304500.0,-0.0009,0
2015-07-20,40.6839,40.866,40.2677,40.4498,30631900,86.5332,94.4881,39.5597,0.1073,40.8273,37.6652,0.6831,-522969700,29644245.0,0.0064,0
2015-07-21,40.996,41.0394,40.3024,40.5625,42781900,93.1132,98.753,39.6965,0.205,41.0201,37.5634,0.6875,-480187800,30767435.0,0.0076,0
2015-07-22,39.4873,40.6926,39.1925,39.4006,59152400,60.7496,55.3617,39.6765,0.1589,40.9898,37.5617,0.7463,-539340200,32430230.0,-0.0375,0
2015-07-23,39.9815,40.0856,39.1058,39.2532,33934000,65.2952,69.5758,39.7056,0.1604,41.0346,37.5576,0.7736,-505406200,32382385.0,0.0124,0
2015-07-24,39.8341,40.1636,39.7127,39.8081,32333200,63.4784,65.3364,39.7178,0.148,41.0595,37.5579,0.7729,-537739400,32968245.0,-0.0037,0
2015-07-27,39.3225,39.8948,39.2358,39.8341,39701400,58.3999,39.9993,39.6802,0.0957,41.0631,37.562,0.7476,-577440800,32461550.0,-0.0129,1
2015-07-28,39.3139,39.574,38.837,39.522,34328900,58.8708,29.6816,39.6453,0.053,41.0601,37.6492,0.7463,-611769700,32473910.0,-0.0002,1
2015-07-29,40.1376,40.5625,39.2445,39.3659,40945900,62.8821,62.3188,39.6922,0.0847,41.1085,37.7863,0.7798,-570823800,32723935.0,0.0207,1
2015-07-30,40.6492,41.1001,39.8255,40.1116,39777900,65.4002,80.0766,39.7833,0.1493,41.2392,37.8664,0.8324,-531045900,33295635.0,0.0127,1
2015-07-31,40.4931,41.0741,40.3197,41.0047,31201500,58.7614,73.1809,39.8509,0.1858,41.3121,37.9928,0.8237,-562247400,33768110.0,-0.0038,1
2015-08-03,40.5885,40.7533,40.2764,40.7359,24125900,58.9475,77.3951,39.9212,0.2199,41.3724,38.1424,0.8175,-538121500,33822705.0,0.0024,0
2015-08-04,41.2215,41.3689,40.4758,40.5365,33403900,62.2929,94.1782,40.045,0.2946,41.5089,38.2869,0.8528,-504717600,33671110.0,0.0155,0
2015-08-05,41.2562,41.9759,41.2215,41.603,26959700,57.2102,77.0719,40.1604,0.3525,41.5911,38.4943,0.8491,-477757900,33029800.0,0.0008,0
2015-08-06,40.4238,41.4209,40.1723,41.3689,27368000,50.0,50.5524,40.1855,0.3275,41.5326,38.7349,0.9061,-505125900,32776965.0,-0.0204,0
2015-08-07,40.5278,40.5625,40.1116,40.2243,19163000,48.7359,53.8671,40.2181,0.3125,41.4546,38.9975,0.8956,-485962900,32461825.0,0.0026,0
2015-08-10,41.0394,41.1781,40.6145,40.7099,23079900,50.3401,70.1658,40.2963,0.3379,41.5318,39.0756,0.8894,-462883000,32206905.0,0.0125,0
2015-08-11,40.2417,40.7012,39.7995,40.5972,29237400,56.6615,44.7515,40.2911,0.2904,41.5155,39.1604,0.8491,-492120400,32524760.0,-0.0196,1
2015-08-12,40.5278,40.6665,39.6347,40.0509,30181400,55.0079,53.8671,40.3136,0.2726,41.5184,39.2424,0.8528,-461939000,32702350.0,0.0071,1
2015-08-13,40.5191,40.84,40.311,40.8053,22627200,56.4439,53.5914,40.3332,0.255,41.5226,39.2443,0.8584,-484566200,32520125.0,-0.0002,1
2015-08-14,40.7533,40.84,40.3371,40.3457,21473400,64.1999,61.0498,40.3732,0.2569,41.551,39.2488,0.8473,-463092800,32120440.0,0.0058,0
2015-08-17,41.0307,41.1434,40.3804,40.5885,21099700,66.1766,65.3965,40.4358,0.2776,41.5965,39.238,0.8491,-441993100,31643830.0,0.0068,0
2015-08-18,41.2577,41.3973,40.7602,40.8824,23574100,61.8906,69.3229,40.5141,0.3087,41.6419,39.2187,0.8005,-418419000,30683440.0,0.0055,0
2015-08-19,40.6816,41.0918,40.411,40.83,31485500,50.3394,44.7173,40.53,0.2837,41.621,39.3591,0.7699,-449904500,29300095.0,-0.0141,0
2015-08-20,39.8524,40.5594,39.8524,40.2103,36238200,44.119,9.3,40.4655,0.1947,41.6282,39.339,0.7753,-486142700,29415305.0,-0.0206,0
2015-08-21,37.5919,39.6953,37.5919,39.5382,70053100,30.3177,0.0,40.1918,-0.0576,42.0828,38.6601,0.9027,-556195800,31301300.0,-0.0584,0
2015-08-24,36.3786,37.2602,34.6679,35.3051,88753700,20.4445,23.4089,39.8287,-0.3514,42.6661,37.7825,1.0477,-644949500,33753915.0,-0.0328,1
2015-08-25,35.3226,37.7403,35.2527,37.1555,70616600,17.8017,9.6939,39.3995,-0.6618,43.2925,36.7569,1.1715,-715566100,35568300.0,-0.0295,1
2015-08-26,37.2776,37.3911,35.8375,36.6667,63408000,34.782,38.7807,39.1974,-0.7415,43.3715,36.392,1.2301,-652158100,36691405.0,0.0539,1
2015-08-27,38.3163,38.3599,37.4697,37.7315,50943200,40.1897,54.2153,39.1135,-0.7126,43.3024,36.2277,1.2752,-601214900,37249670.0,0.0275,0
2015-08-28,38.3425,38.5345,37.8712,37.8799,28246700,37.498,54.6043,39.0401,-0.6798,43.2323,36.0828,1.2761,-572968200,37101930.0,0.0007,0
2015-08-31,37.9846,38.3425,37.618,38.0195,34441700,39.0923,49.2868,38.9396,-0.6749,43.1487,35.906,1.2393,-607409900,37617720.0,-0.0094,0
2015-09-01,36.5008,37.1729,36.3612,36.8063,49688900,32.5579,27.2373,38.7073,-0.7817,43.0601,35.5225,1.2816,-657098800,38431970.0,-0.0398,1
2015-09-02,37.845,37.8624,36.5532,36.9722,37671500,39.6183,47.2114,38.6252,-0.7493,42.8233,35.4182,1.341,-619427300,38967560.0,0.0362,1
2015-09-03,37.9672,38.3861,37.7752,37.8886,28285200,39.089,49.0274,38.5625,-0.7056,42.6814,35.3145,1.3488,-591142100,39013420.0,0.0032,0
2015-09-04,37.1904,37.5657,36.8325,37.3649,37138800,35.5263,37.4838,38.4318,-0.7253,42.5251,35.137,1.3753,-628280900,39912210.0,-0.0207,1
2015-09-08,38.3076,38.4036,37.7053,37.7926,32469800,39.5808,56.6578,38.42,-0.6433,42.2439,35.1451,1.4164,-595811100,40381705.0,0.0296,0
2015-09-09,37.5919,38.7527,37.4522,38.5869,33469500,39.1942,49.6298,38.3411,-0.6289,42.0657,35.0582,1.4489,-629280600,40593310.0,-0.0189,0
2015-09-10,37.7839,38.2203,37.3126,37.6355,31366600,42.4281,61.9792,38.2881,-0.595,41.8176,35.032,1.4545,-597914000,40652570.0,0.0051,1
2015-09-11,37.9497,38.0457,37.4784,37.653,27132500,51.5472,80.3419,38.2558,-0.5485,41.5468,35.0458,1.3335,-570781500,40877835.0,0.0044,1
2015-09-14,37.5657,37.9148,37.4086,37.9061,23656000,55.5284,66.0843,38.1901,-0.5365,41.1865,35.0873,1.1633,-594437500,40986965.0,-0.0102,1
2015-09-15,38.3861,38.6567,37.6006,37.6966,28882200,64.5884,87.4248,38.2088,-0.4555,40.739,35.2704,1.0636,-565555300,41376090.0,0.0216,0
2015-09-16,38.6654,38.7352,38.2639,38.3774,23372200,57.8635,96.3499,38.2523,-0.3646,40.1707,35.5794,0.9495,-542183100,41365995.0,0.0072,0
2015-09-17,38.6218,39.2764,38.4734,38.6567,32768200,51.951,77.545,38.2875,-0.2926,39.6916,35.8526,0.9295,-574951300,41430130.0,-0.0011,0
2015-09-18,37.9497,38.3948,37.8188,37.9672,63143700,47.6829,54.4912,38.2553,-0.2866,39.3328,36.0211,0.9395,-638095000,42775405.0,-0.0176,0
2015-09-21,38.4996,38.8138,38.0545,38.0719,26177200,52.9708,73.3536,38.2786,-0.2347,39.4177,36.027,0.9495,-611917800,40581610.0,0.0144,0
2015-09-22,38.3163,38.4472,37.8013,37.8624,28085900,62.3222,64.7435,38.2821,-0.206,39.4095,36.229,0.8834,-640003700,37548220.0,-0.0048,0
2015-09-23,38.2901,38.5519,37.9759,38.3425,17145200,53.6796,59.6426,38.2829,-0.1832,39.0495,36.8857,0.8273,-657148900,34874650.0,-0.0007,0
2015-09-24,38.325,38.5171,37.7664,37.9235,27905600,53.0015,61.0719,38.2869,-0.1606,39.062,36.978,0.8373,-629243300,33099530.0,0.0009,0
2015-09-25,38.3512,39.0407,38.1941,38.8225,29384600,61.139,52.8889,38.293,-0.1389,39.0659,36.9775,0.8167,-599858700,32021600.0,0.0007,0
2015-09-28,37.7839,38.4821,37.7141,38.2552,27613800,44.3819,24.0,38.2445,-0.1655,39.0317,36.9559,0.7849,-627472500,31989955.0,-0.0149,1
2015-09-29,37.9148,38.0283,37.5744,37.8537,32763600,53.9614,30.667,38.2131,-0.1741,39.0288,36.9518,0.7244,-594708900,31906050.0,0.0035,1
2015-09-30,38.6305,38.6654,38.1068,38.2988,34958900,59.2028,65.4196,38.2529,-0.1217,38.903,37.2905,0.7132,-559750000,31169550.0,0.0187,1
2015-10-01,38.936,39.0582,38.1854,39.0582,28657900,60.4051,81.7759,38.3179,-0.0549,39.0302,37.2725,0.735,-531092100,30718870.0,0.0079,1
2015-10-02,39.7739,39.7739,38.3337,38.6392,41839000,71.2605,100.0,38.4566,0.0648,39.3753,37.108,0.7992,-489253100,31396560.0,0.0213,1
2015-10-05,40.6991,40.926,39.8873,39.931,34369300,71.8286,93.2292,38.6702,0.2318,39.8984,36.9358,0.8036,-454883800,31258085.0,0.023,1
2015-10-06,40.8038,41.1791,40.3412,40.4372,27017200,70.8688,89.5884,38.8734,0.3682,40.3655,36.7184,0.8298,-427866600,30985455.0,0.0026,0
2015-10-07,40.8474,41.3275,40.1056,41.1093,27711500,71.7205,87.2093,39.0614,0.4745,40.7401,36.6693,0.8597,-400155100,30697555.0,0.0011,0
2015-10-08,41.4148,41.4759,40.5856,40.638,33772700,84.5215,98.434,39.2855,0.5975,41.2039,36.5685,0.8659,-366382400,30817860.0,0.0138,0
2015-10-09,41.118,41.4933,40.9522,41.4148,28600600,77.4723,90.4231,39.46,0.6635,41.5205,36.5688,0.8429,-394983000,30891265.0,-0.0072,0
2015-10-12,41.022,41.0831,40.5856,41.0045,19769100,78.9177,87.9731,39.6088,0.6999,41.7407,36.6942,0.831,-414752100,30696920.0,-0.0023,0
2015-10-13,40.926,41.1355,40.638,40.638,19987800,77.7574,85.5235,39.7342,0.7128,41.946,36.7429,0.8254,-434739900,30252200.0,-0.0023,1
2015-10-14,40.7427,41.1093,40.6118,40.7165,24697800,74.688,80.8463,39.8303,0.7002,42.1011,36.7956,0.8073,-459437700,30318480.0,-0.0045,1
2015-10-15,41.0307,41.0482,40.6118,41.0307,27189400,75.9728,88.1958,39.9446,0.7053,42.2816,36.856,0.778,-432248300,30039540.0,0.007,1
2015-10-16,41.4671,41.4933,40.9347,41.0395,26450300,86.6319,99.3318,40.0896,0.7361,42.4715,37.0178,0.7631,-405798000,28204870.0,0.0106,0
2015-10-19,41.5631,41.7901,41.0395,41.3886,29387600,86.5384,93.8388,40.2299,0.7595,42.674,37.1217,0.7843,-376410400,28365390.0,0.0023,0
2015-10-20,41.6941,41.729,41.0395,41.406,30802200,84.7525,97.3366,40.3694,0.7796,42.8487,37.2847,0.7799,-345608200,28501205.0,0.0031,1
2015-10-21,41.1966,41.8861,41.118,41.825,25144300,74.5731,80.5897,40.4482,0.7468,42.9055,37.5185,0.7724,-370752500,28901160.0,-0.012,1
2015-10-22,41.921,42.724,41.1005,41.4846,56637100,73.9299,71.6922,40.5884,0.7703,43.0346,37.7491,0.7855,-314115400,30337735.0,0.0174,1
2015-10-23,46.1454,47.1927,45.6042,45.6479,135227100,84.9776,85.2216,41.1177,1.117,44.3081,37.2549,1.0798,-178888300,35629860.0,0.096,1
2015-10-26,47.3498,47.4109,45.8224,45.8486,64633300,86.8369,99.1637,41.7112,1.472,45.5801,36.9396,1.1334,-114255000,37480835.0,0.0258,0
2015-10-27,46.8611,47.4546,46.7651,47.1229,50999900,82.2264,91.3596,42.2017,1.6943,46.4052,37.0091,1.0954,-165254900,38392650.0,-0.0104,0
2015-10-28,47.1142,47.1142,46.1367,46.7302,47000800,81.607,95.0446,42.6695,1.8694,47.1787,37.0839,1.1016,-118254100,38994745.0,0.0054,0
2015-10-29,46.5731,46.9833,46.4509,46.7302,30202100,79.4535,87.1667,43.0413,1.9421,47.6964,37.3299,1.1103,-148456200,39071955.0,-0.0116,1
2015-10-30,45.9446,47.1229,45.9272,46.5381,46619800,75.1338,77.9338,43.3178,1.9268,48.0528,37.5906,1.1577,-195076000,39310995.0,-0.0136,1
2015-11-02,46.4683,46.5731,45.9272,46.1279,30285000,77.1136,85.5869,43.6179,1.9346,48.4828,37.7376,1.1683,-164791000,39106780.0,0.0113,1
2015-11-03,47.2626,47.472,46.1716,46.1977,36596900,80.0967,96.9466,43.965,1.9821,48.9951,37.8711,1.2257,-128194100,39585765.0,0.0169,1
2015-11-04,47.4808,47.8997,47.184,47.2888,37087800,79.9676,93.985,44.2998,2.0141,49.4669,38.0627,1.2456,-91106300,40054580.0,0.0046,0
2015-11-05,47.4633,47.7426,47.1317,47.5593,31468500,78.9874,93.6387,44.6011,2.0148,49.885,38.2495,1.2494,-122574800,39939370.0,-0.0004,0
2015-11-06,47.9346,47.987,47.0967,47.2102,32851200,79.7232,99.2462,44.9186,2.03,50.2966,38.5195,1.2593,-89723600,40151900.0,0.0099,0
2015-11-09,47.2713,47.891,46.7476,47.6117,32513100,74.7868,89.6073,45.1426,1.9658,50.515,38.926,1.2949,-122236700,40789100.0,-0.0139,0
2015-11-10,46.704,47.2451,46.4945,47.1928,55283700,74.3254,81.369,45.2913,1.8479,50.5791,39.4397,1.2955,-177520400,42553895.0,-0.0121,0
